1899,"20,782","11,885","25,025","2,398",114,"45,736",465,"106,406",273,"102,074",,,,,,,,,"372,267",7.15,"379,528",,,,,,,,,,,,,,,,,,"501,913","4,670,580","266,578","43,291",,"55,205","5,537,568",0.59,,,,,,9.65,,,,9.65,9.32,,164,"6,693",,"8,926","5,994",551,,"22,328",146.34,"16,839",,"25,874",,,"25,874",0.80,,,,"11,092",,,,"13,058",,"24,150",16.81,,747,,,,102,,,,848,3.94,,,,,,,,,,,,"191,761",,"1,001",,55.5,,"192,818",40.8,"192,818",,,"17,863",,,19.3,,,"17,883",80.0,"48,043",,930,"1,089",103,"1,951",238,,"4,312",240,,,,,,,,,,,,,,,,,,20.3,189,7.84,,,,,217,16.2,,,"5,327",,,"5,327",44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,141",,"3,141",3.29,,19.9,15.1,0.026,0.23,0.26,,,,,,,,,,,,,,15.1,,0.026,0.23,,0.26,,,,,,,,,136,46.0,,2.04,,,,184,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,486,3.2,"2,124",,,,,,,,4.18,"1,725"
1900,"21,024","7,841","23,646","2,315",107,"43,985",497,"99,415",273,"97,661",,,,,,,,,"455,304",7.50,"321,068",,,,,,,,,,,,,,,,,,"505,086","5,595,617","214,982","51,443",,"120,305","6,487,432",0.62,,,,,,7.32,,,,7.32,21.85,,390,"6,251",,"10,314","5,415",650,111,"23,132",155.82,"19,776",,"9,829",,,"9,829",1.15,,,,"13,675",,,,"12,447",,"26,122",24.17,,76.2,18.3,,,,,,,94.5,5.00,,,,,,,,,,,,"168,552",,"1,068",,51.8,,"169,673",24.8,"169,673",,,"7,258",,,,,,"7,258",86.6,"35,519",,799,982,47,"1,863",586,11.6,"4,287",261,,,,,,,,,,,,,,,,,,,143,7.84,,,,,151,19.2,,,"3,338",,,"3,338",50.0,,,508,,,,,508,652,,,,,,,,5.59,,,,,,5.59,100,,,,,,"1,121","36,055","37,175",13.4,,16.5,12.5,0.021,0.19,0.21,,,,,,,,,,,,,,12.5,,0.021,0.19,,0.21,,,,,,,,,99.2,44.8,,31.4,,,5.2,181,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,459,10.9,"1,038",,,,,,,,14.9,880
1901,"18,610","5,397","22,717","2,161",122,"52,976",647,"102,630",273,"97,659",,"17,776","367,652","2,586",,,,,"388,014",7.24,"257,822",,,,,,,,,,,,,,,,,,"548,104","6,063,921","212,678","46,165",,"119,721","6,990,589",0.74,,152,0.49,,,5.59,,,,5.59,18.71,,"3,110","6,500",,"11,697","7,457","1,026",122,"29,913",147.67,"26,701",,"9,322",,,"9,322",2.09,,,437,"4,333",,622,,"20,898",,"26,290",23.37,,221,12.2,,,134,,,,368,5.00,,,,,,,,,,,,"149,390",,"1,293",,9.24,,"150,692",31.4,"150,692",,,227,,,,,,227,80.4,"37,519",,"1,181",748,47,"1,496",522,56.5,"4,050",231,,,,,,,,,,,,,,,,,,,50.8,7.84,,,,,58.6,26.4,,,"2,523",,,"2,523",52.7,,,356,,,,,356,665,,,,,,,,4.76,,,,,,4.76,100,,,,,,"1,719","42,799","44,518",3.19,,12.1,9.18,0.016,0.14,0.16,,,,,,,,,,,,,,9.18,,0.016,0.14,,0.16,,,,,,,,,42.9,3.8,,,,,2.6,49.4,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4,363,4.2,"3,154",,,,,,,,27.6,790
1902,"19,918","5,015","22,419","2,208",182,"58,189",515,"108,447",273,"108,114",,"21,811","321,131","1,483",,,,,"344,425",6.35,"201,638",,,,,,,,,,,,,,,,,,"509,555","6,037,083","228,767","49,645",,"143,138","6,968,188",0.74,,,,,,1.73,,,,1.73,17.45,,"3,845","6,940",,"9,730","8,412",150,35.6,"29,113",113.20,"21,651",,"11,995",,,"11,995",1.89,,,,"13,963",,"2,424",,4876.8,,"21,264",26.98,,"4,674",,,,18.3,,,,"4,692",5.00,,,,,,,,,,,,"134,896",,"1,385",,19.1,,"136,301",20.3,"136,301",,,,,,19.3,,,19.3,94.7,"29,903",,"1,483",863,7,"1,942",441,85.6,"4,821",233,,,,,,,,,,,,,,,,,,,32.5,7.84,,,,,40.3,18.9,,,508,,,508,42.0,,,,,,1.02,,1.02,678,,,,,,,,20.1,7.76,,,,,27.9,123,,,,,,945,"62,157","63,102",10.2,,11.7,8.85,0.015,0.14,0.15,,,,,,,,,,,,,,8.85,,0.015,0.14,,0.15,,,,,,,,,37.1,,,,,,,37.1,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,242,2.1,"3,006",,,,,,,,23.4,486
1903,"20,792","7,907","23,863","1,863",210,"64,215",511,"119,361",273,"119,044",,"19,970","255,835",896,,220,,,"276,921",6.65,"248,674",,,,,,,,,,,,,,,,,,"515,926","6,456,524","65,227","49,854",,"135,562","7,223,092",0.73,,"5,752",0.98,,,7.72,,,,7.72,20.20,,"4,995","6,565",9.14,"7,193","8,270","1,021",1.02,"28,055",127.51,"21,340",,"12,239",,,"12,239",1.63,,,"9,965","23,687",,"6,076","86,291",223.52,,"126,242",27.75,,"1,341",,,,,,,,"1,341",5.00,,,,,,,,,,,"3,856","123,951",,"11,670",567,,,"140,043",21.7,"139,216",,,"7,342",,,22.4,,,"7,364",106,"36,063",,"2,637","1,029",22,"2,370",581,122,"6,761",255,,,,,,,,,,,,,,,,,,,7.11,3.05,11.176,,,,21.3,20.4,,,"1,982",,,1982,37.5,,,40.64,,,,,40.6,692,,,,,,,,5.07,15.0,,,,,20.1,154,,,,,"1,016","2,711","71,218","74,944",1.50,,16.5,12.5,0.021,0.19,0.21,,,,,,,,,,,,,,12.5,,0.021,0.19,,0.21,,,,,,,,,108,6.7,,,,,,115,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,452,4.4,"4,316",,,,,,,,22.2,"1,221"
1904,"19,878","8,391","23,810","2,050",557,"61,678",308,"116,672",273,"104,977",,"20,368","332,668",891,,,,,"353,928",7.07,"347,044",,,,,,,,,,,,,,,,,,"520,207","6,116,126","123,689","62,087",,"140,767","6,962,876",0.67,,,,,,0.30,,,,0.30,21.67,,"4,440","6,193",,"8,427","7,010",513,301,"26,883",126.26,"22,850",,"14,926",,,"14,926",1.63,,,"4,502","9,221",,"6,949","47,434",1464.056,,"69,571",25.14,,843,,,,,,,,843,4.92,,,,,,,,,,,"2,079","168,194",,"14,620",,,170,"185,062",22.1,"170,010",,,"22,394",,,,,,"22,394",100,"22,394",,"2,790","1,153",47,"2,493",608,192,"7,282",255,,,,,,,,,,,,,,,,,,,63.0,9.14,,,,,72.1,9.10,,,403,,,403,41.1,,,50.8,,,,,50.8,706,,,,,,,,14.9,13.1,,,,,28.0,108,,,,,"3,048","2,894","72,905","78,847",3.20,,16.6,12.6,0.022,0.19,0.22,,,,,,,,,,,,,,12.6,,0.022,0.19,,0.22,,,,,,,,,807,59.5,,9.05,,,14.7,890,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,341,8.2,"3,011",0.3,98.4,,,,,,19.2,"1,478"
1905,"18,431","8,530","23,237","2,287",336,"60,810",378,"114,008",273,"100,751",,"18,713","319,879","1,014",,,,,"339,606",8.04,"344,641",,,,,,,,,,,,,,,,,,"537,795","6,738,252","157,617","52,825",,"129,402","7,615,891",0.61,,51,0.98,,,,,,,,,,"7,337","7,122",,"9,553","6,695",328,224,"31,259",133.97,"31,698",,"6,354",,,"6,354",1.18,,,"4,411","7,460",,"6,401","85,835",3264.408,,"107,372",37.93,,"1,541",,,,,,,,"1,541",4.92,,,,,,,,,,,"2,461","164,822",,"24,645",31.5,,98.6,"192,058",24.8,"168,696",,,"42,076",,,,,,"42,076",116,"42,076",,"2,806","1,356",82,"2,807",768,205,"8,022",275,,,,,,,,,,,,,,,,,,12.2,225,10.2,,,,,247,26.5,,,53,,,52.8,38.4,,32.5,20.3,,,,,52.8,720,,,,0.76,0.76,,,33.0,10.0,,,,,43.1,130,,,,,"5,080",,"51,556","56,636",4.50,,12.4,9.39,0.016,0.14,0.16,,,,,,,,,,,,,,9.39,,0.016,0.14,,0.16,,,,,,,,,744,117,,18.8,,,31.9,912,692,,,52.3,,52.3,"1,082",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,691,11.3,"3,689",3.6,450,,,,,,33.5,"1,672"
1906,"16,938","7,899","24,018","1,867",198,"55,810",360,"107,090",273,"94,589",,"24,354","270,148","1,092",,24.9,,,"295,619",8.22,"296,897",,,,,,,,,,,,,,,,,,"616,480","7,748,384","163,201","53,742",,"152,151","8,733,959",0.62,,,,,,,,,,,,,"10,238","8,092",,"9,597","8,339",919,329,"37,516",178.31,"35,441",,"2,827",,,"2,827",1.50,,,"31,903","1,543",,"2,642","76,430",1300.48,,"113,818",27.77,,"1,131",61.0,,,,,,,"1,192",5.00,,,,,,,,,,,"2,854","140,826",,"23,384",30.5,,238,"167,332",36.2,"144,597",,,"41,723",,,,,,"41,723",121,"41,723",,"3,430","1,771",70,"3,206","1,063",285,"9,825",348,,,,,,,,,,,,,,,,,,269,"1,419",73.2,,,,,"1,762",42.3,,,15,,,15.2,36.6,,31.5,,,,,,31.5,734,,,,,,,,55.1,16.9,,,,,72.0,147,,,,,"5,944",541,"45,774","52,258",4.66,,6.38,4.84,0.0083,0.075,0.083,,,,,,,,,,,,,,4.84,,0.0083,0.075,,0.083,,,,,,,,,409,130,,11.5,,,53.9,605,778,,,10.8,0.56,11.3,"1,324",,,0.24,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,570,5.1,"2,253",0.3,157,,,,,,20.4,982
1907,"14,489","7,693","21,632","2,033",150,"52,794",159,"98,950",273,"87,726",,"28,659","377,855",985,,182,,,"407,681",8.10,"418,333",,,,,,,,,,,,,,,,,,"694,204","8,796,451","140,801","59,833","12,654","144,651","9,848,595",0.68,,51,1.97,,,,,,,,,,"12,960","8,612",38.6,"8,706","8,058","2,651",230,"41,255",157.42,"40,302",,"2,539",,,"2,539",1.62,,,"36,430","47,502",,"3,048","85,954",1111.504,,"174,045",11.76,,"1,134",508,,,,,,,"1,642",4.50,,,,,,,,,,,"5,241","194,767",,"22,374",610,6.60,441,"223,439",37.3,"200,765",,,"96,012",,,,,,"96,012",114,"96,012",,"3,656","2,045",68,"3,108","1,155",301,"10,333",340,,,,,,,,,,,,,,,,,,260,"1,014",430,13.208,,,,"1,717",52.0,,85,30,,,115.8,33.0,,66.0,26.4,,,,,92.5,749,,,,,,,,34.5,11.2,,,,,45.7,165,,,,,"8,128","2,047","75,000","85,175",4.79,,8.58,6.51,0.011,0.10,0.11,,,,,,,,,,,,,,6.51,,0.011,0.10,,0.11,,,,,,,,,325,216,,23.8,,2.09,39.2,606,"1,125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,569,3.3,"3,183",0.18,304,,,,,,12.0,"1,288"
1908,"14,464","6,991","20,875","1,775",90.1,"51,250",177,"95,622",277,"85,854",,"36,147","372,692",798,,,,,"409,637",6.56,"421,639",,,,,,,,,,,,,,,,,,"707,473","9,293,377","115,277","62,045",,"178,052","10,356,225",0.74,,508,0.49,,,,,,,,,,"14,933","9,314",34.5,"8,939","5,718","1,242",161,"40,340",112.63,"37,370",,"2,205",,,"2,205",1.23,,,"52,420","62,098",,"3,658","89,408",,,"207,583",5.79,,"1,403",,,,,,,,"1,403",4.00,,,,,,,,,,,"7,223","175,638",,"15,276",549,486,10.16,"199,181",24.6,"182,492",,,"112,139",,,,,,"112,139",90.2,"112,139",,"3,432","1,813",52,"3,245",697,318,"9,556",261,,,,,,,,,,,,,,,,,,21.3,68.1,415,,,,,504,19.2,,187,,,,186.9,35.7,,20.3,,,,,,20.3,764,,,,,,,,46.0,4.37,,,,,50.4,110,,,,,"11,176","2,041","103,495","116,712",5.22,,16.5,12.5,0.021,0.19,0.21,,,,,,,,,,,,,,12.5,,0.021,0.19,,0.21,,,,,,,,,236,125,1.45,2.63,,,4.2,369,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.1,927,1.8,"2,269",3.81,243,,,,,1.2,58.9,923
1909,"14,169","6,366","20,346","1,393",221,"49,613",228,"92,336",273,"84,834",,"31,143","329,187",673,,51.6,"4,112",,"365,167",6.33,"373,494",,,,,,,,,,,,,,,,,,"768,682","7,132,197","130,224","67,221",,"217,731","8,316,054",0.75,,508,0.30,,,0.30,,,,0.30,11.64,,"14,726","7,714",1.016,"9,036","5,851","1,649",43.7,"39,022",121.62,"37,034",,"5,474",,,"5,474",1.45,,,"49,414","56,875",,,"16,378",,,"122,667",7.03,,613,,,,,,,,612.648,3.50,,,,,,,,,,,"5,324","157,610",,"25,499",46.7,268,,"188,747",23.7,"162,001",,,"151,958",,,,,,"151,958",106,"151,955",,"2,365","1,896",59,"3,295",536,296,"8,448",263,,,,,,,,,,,,,,,,,,,54.9,239,,,,,294,14.7,,264,,,,264,33.9,,,,,,,,,,,,,,,,,48.5,14.6,,,,,63.1,116,,,,,"3,832","1,727","107,169","112,728",5.13,,13.7,10.4,0.018,0.16,0.18,,,,,,,,,,,,,,10.4,,0.018,0.16,,0.18,,,,,,,,,330,168,6.77,16.6,,0.81,21.5,544,785,,,0.93,,0.93,"1,889",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8,519,1.7,"1,859",2.9,665,,,,,,42.5,585
1910,"13,728","5,873","17,739","1,152",205,"45,737",187,"84,621",273,"76,223",,"26,783","398,225",585,,194,"3,872",,"429,659",6.37,"373,025",,,,,,,,,,,,,,,,,,"885,105","8,304,284","374,964","83,764",,"266,361","9,914,478",0.74,,660,2.62,,,0.30,,,,0.30,11.64,,"16,649","9,568",8.13,"8,450","5,184","2,810",120,"42,789",105.13,"36,852",,"3,606",,,"3,606",1.60,,,"37,732","77,037",,,"46,939",10.16,,"161,719",7.87,,805,,23.4,,,,,,828.04,3.00,,,,,,,,,,,"2,430","191,649",,"8,314",27.4,139,,"202,560",23.1,"190,035",,,"209,224",,,,,,"209,224",106,"209,183",,"2,100","1,665",27,"2,670",335,259,"7,056",297,,,,,,,,,,,,,,,,,,,55.9,329,,,,,385,29.5,,887,,,,887,31.3,,,,,,,,,,,,0.047,,0.047,,,54.8,24.6,,,,,79.4,125,,,,,"5,283",965,"125,000","131,248",5.01,,10.3,7.84,0.013,0.12,0.13,,,,,,3.73,0.011,0.10,1.25,2.17,,,,7.84,,0.025,0.22,1.25,2.30,,,,,,,,,454,170,9.09,39.3,,1.49,33.0,707,955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9,910,1.3,"3,082",10.9,782,,,,,,40.1,946
1911,"12,010","5,633","15,674",967,110,"42,634",226,"77,254",273,"70,184",,"17,074","451,856",595,,43.5,"3,677",,"473,247",6.44,"422,479",,,,,,,,,,,,,,,,,,"905,833","8,830,670","664,326","57,980",,"253,897","10,712,706",0.74,,"6,232",0.74,,,,,,,,,,"20,710","10,703",36.6,"6,461","6,017","2,090",41.7,"46,058",107.19,"40,892",,"5,771",,,"5,771",1.41,,,"20,969","61,984",,,"42,977",,,"125,930",7.87,,"1,167",,2.03,,,,,,"1,169",2.50,,,,,,,,,,,"1,799","209,826",,"12,360",,"1,284",2.032,"225,271",23.9,"211,208",,,"241,880",,,,,,"241,880",113,"241,397",,"2,198","1,757",22,"2,857",398,170,"7,403",392,,,1.00,,,1.00,265,,,,,,,,,,,,95.5,339,,,,,435,23.9,,358,152,,,510,31.3,,,61.0,,,,,61.0,348,,,,,,,,51.5,10.7,,,,,62.2,126,,,,,"5,893","1,883","125,000","132,775",4.76,,14.6,11.1,0.019,0.17,0.19,5.72,0.017,0.15,1.92,3.32,8.46,0.025,0.23,2.83,4.91,,,,11.1,,0.062,0.55,4.75,8.43,,,,,,,,,311,217,8.76,40.9,1.03,4.92,10.9,595,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5,"1,115",1.6,"2,243",14.63,787,,,,,0.05,86.8,"1,081"
1912,"10,821","5,141","14,932","1,181",205,"39,891",166,"72,337",273,"66,975",,"17,702","420,293",542,,84.0,"3,432",,"442,052",6.77,"441,160",,,,,,,,,,,,,,,,,,"916,601","10,043,988","598,569","54,417",,"299,800","11,913,375",0.74,,"4,076",0.42,,,,,,,,,,"23,490","9,849",,"5,286","6,396","1,730",95.5,"46,847",122.63,"42,593",,"2,239",,,"2,239",1.79,,,"15,774","60,980",,,"42,875",,,"119,630",7.87,,313,,20.3,,,,,,333,2.00,,,,,,,,,,,"3,158","233,415",,"18,357",,"1,352",45.72,"256,327",30.2,"233,614",,,"232,723",,,,,,"232,723",136,"232,281",,"2,297","2,537",32,"2,722",394,269,"8,251",400,,,2.03,,,2.03,265,,,,,,,,,,,,36.6,719,,,,,756,11.2,,457,23,,,481,26.8,,,,,,,,,,,,,,,,,53.0,9.58,,,,,62.5,65.7,,,,,"6,198","1,303","159,459","166,959",4.77,,19.0,14.4,0.025,0.22,0.25,,,,,,24.2,0.073,0.65,8.11,14.1,,,,14.4,,0.097,0.88,8.11,14.3,,,,,,,,,367,127,4.86,38.8,0.13,,8.6,546,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,938,1.2,"2,053",7.71,686,,,,,,109,932
1913,"8,264","4,654","13,526","1,039",204,"40,867",97.0,"68,651",273,"62,886",,"18,815","451,102",502,,82.7,"3,696",,"474,198",7.16,"434,361",,,,,,,,,,,,,,,,,,"1,054,551","10,580,792","603,415","55,924",,"318,839","12,613,520",0.73,,"3,032",0.38,,,,,,,,,,"24,033","9,857",36.6,"4,747","7,276","1,332",8.13,"47,290",128.14,"43,849",,"5,573",,,"5,573",1.84,,,"41,491","75,977",,,"61,629",,,"179,097",7.87,,27.4,,,,,,,,27.4,1.48,,,,36.6,,36.6,,926,37,,"3,661","243,946",,"8,008",93.5,"2,864",127,"258,699",30.6,"249,900",,,"219,628",,,,,,"219,628",110,"221,749",,"2,274","2,288",38,"2,913",427,165,"8,106",398,,,5.59,,,5.59,265,,,,,,,,,,,,10.2,"1,207",,,,,"1,217",44.4,,180,508,,,688,26.8,,,,,,,,,,,,,,,,,34.3,20.6,,,,,54.9,86.6,,,,,"6,045","1,748","152,403","160,196",4.47,,13.7,10.4,0.018,0.16,0.18,3.95,0.012,0.11,1.32,2.29,39.2,0.12,1.06,13.1,22.8,,,,10.4,,0.15,1.33,14.5,25.3,,,,,,,,,225,94.7,0.36,39.8,0.064,0.56,7.0,367,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.1,760,1.8,"1,360",5.16,630,,,,,,100,764
1914,"7,758","3,872","12,851",816,195,"38,346",78.7,"63,917",273,"58,705",,"7,898","415,512",419,,93.5,"3,557",,"427,480",6.88,"345,062",,,,,,,,,,,,,,,,,,"1,070,854","10,556,872","627,417","61,767",,"324,317","12,641,226",0.73,,"2,687",0.39,,,,,,,,,,"18,731","3,497",,"7,855","6,991","1,333",,"38,407",100.28,"35,722",,"1,580",,,"1,580",1.82,,,"48,859","140,675",,,"43,304",,,"232,839",6.66,,6.10,,20.32,,,,,,26.4,1.49,,,,282,,282,,904,282,,736,"194,356",,"5,550",11.2,"2,580",,"203,233",28.0,"197,402",,,"168,387",,,,,,"168,387",100,"168,387",,"1,483","1,763",35,"1,860",236,108,"5,484",307,,,15.7,,,15.7,265,,,,,,,,,,,,21.3,"1,211",,,,,"1,232",25.1,,,659,,,659,25.0,,,,,,7.11,,7.11,787,,,,,,,,40.2,12.6,,,,0.010,52.8,187,,,711,,"6,180","1,608","95,280","103,780",4.30,,6.87,5.22,0.0089,0.080,0.089,,,,,,31.7,0.095,0.86,10.6,18.4,,,,5.22,,0.10,0.94,10.6,18.5,,,,,,,,,165,109,,27.4,0.15,,13.1,315,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,653,3.0,"1,862",5.71,584,,,4.6,278,,112,667
1915,"7,766","4,121","10,234",577,189,"37,634",27.7,"60,549",273,"54,885",,"7,456","218,081",363,,76.6,"4,047",,"230,024",6.40,"278,146",,,,,,,,,,,,,,,,,,"1,040,661","9,600,192","597,514","65,569",,"291,253","11,595,188",0.75,,"2,910",0.39,,,,,,,,,,"20,019","2,524",,"7,944","7,849",675,305,"39,315",134.04,"37,077",,839,,,839,1.69,,,"46,417","139,170",,,"241,173",,,"426,760",6.89,,203,724,98.552,,254,,,,"1,280",1.46,,,,,,,,,,,495,"157,745",,"4,741",35.6,"1,745",32.512,"164,793",44.8,"159,502",,,"133,601",,,,,,"133,601",279,"133,601",,"1,511","1,984",63,"1,986",232,76.9,"5,853",311,,,3.01,,,3.01,265,,,,,,,,,,,97.5,369,"1,458",,271,,,"2,195",38.7,,121,648,,,769,29.5,,,71.1,,,,,71.1,"1,172",,,,,,,,50.3,16.4,,,,,66.7,536,,,"1,118",,"4,688",359,"26,150","32,314",4.13,,1.74,1.32,0.0023,0.020,0.023,,,,,,7.68,0.023,0.21,2.57,4.46,,,,1.32,,0.025,0.23,2.57,4.49,,,,,,,,,269,45.2,2.90,55.3,0.13,0.097,3.3,376,"3,643",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,599,3.7,"2,664",5.6,431,,,0.5,146,,137,647
1916,"6,692","3,363","7,982",491,242,"33,009",59.4,"51,838",273,"46,977",,"7,560","252,155",272,,107,"3,687",,"263,781",8.02,"255,737",,,,,,,,,,,,,,,,,,"922,251","8,257,196","423,858","56,464",,"306,350","9,966,119",0.86,,"2,962",0.39,,,,,,,,,,"19,832","5,868",,"6,352","7,395",746,71.1,"40,265",202.30,"36,987",,"1,901",,,"1,901",1.45,,,"44,868","95,621",,,"191,342",,,"331,831",7.38,,653,"1,955",86.36,,553,,,,"3,247",1.88,,,,,,,,,,,625,"140,782",,"5,054",148,"3,709",48.768,"150,367",61.8,"144,999",,,"120,583",,,,,,"120,583",268,"120,583",,"1,214","1,737",81,"2,151",309,138,"5,629",344,,,,,,,,,,,,,,,,,,97.5,357,"1,731",14.2,"1,121",,,"3,320",42.6,,163,457,,,620,39.3,,,50.8,,,21.3,,72.1,834,,,,,,,,42.1,27.9,,,,0.052,70.0,411,,,"2,075",406,"5,093",,"44,916","52,491",4.16,,2.55,1.94,0.0033,0.030,0.033,,,,,,6.91,0.021,0.19,2.31,4.01,,,,1.94,,0.024,0.22,2.31,4.05,,,,,,,,,221,146,0.29,62.1,0.10,2.18,21.2,453,"4,224",,,33.0,,33.0,"1,498",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1,848,6.0,"1,823",3.57,594,,,0.10,"2,618",,80.8,912
1917,"5,576","2,556","6,278",451,222,"30,177",26.9,"45,287",273,"41,304",,"7,515","265,780",239,,56.8,"3,862",,"277,453",11.8,"331,608",,,,,,,,,,,,,,,,,,"1,065,249","8,425,553","473,680","64,427",724,"331,775","10,361,407",1.13,,"35,495",0.54,,,,,,,,,,"19,367","6,033",,"5,921","7,328",800,44.7,"39,494",243.71,"36,909",,"2,991",,,"2,991",1.34,,,"25,466","99,405",,,"333,640",,,"458,512",10.83,,21.3,"3,781",,,268,,,,"4,070",5.91,,,,,,,,,,,488,"156,982",,"4,650",379,"5,031",9.144,"167,539",58.3,"163,106",,,"160,103",,,,,,"160,103",175,"160,103",,837,"1,891",92,"1,949",218,175,"5,162",427,,,,,,,,,,,,,,,,,,,175,"1,307",6.10,"1,551",,,"3,039",24.4,,843,596,,,1440,52.7,,,71.1,,7.82,18.3,,97.2,468,,,,,,,,57.6,36.4,0.67,0.47,0.52,0.067,95.6,451,,,"2,032","1,549","5,183",,"100,000","108,764",4.50,,8.05,6.11,0.010,0.094,0.10,,,,,,10.3,0.031,0.28,3.46,6.00,,,,6.11,,0.041,0.37,3.46,6.11,,,,,,,,,216,130,11.0,141,0.10,0.26,32.8,532,"2,286",,,12.2,,12.2,"1,110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8,638,4.2,"4,520",4.28,418,,,0.25,189,0.05,77.6,833
